_id,term,frequency,kb_id,type
67118a0aa620e436ef12c7f3,vincengo,6,,GPE
67118a0aa620e436ef12c7f9,apptl,6,,GPE
67118a0aa620e436ef12c814,rrd,6,,GPE
67118a0aa620e436ef12c81c,sidney,6,,GPE
67118a0aa620e436ef12c81d,tipp city,9,,GPE
67118a0aa620e436ef12c81f,db-37255,3,,GPE
67118a0aa620e436ef12c826,chg cleveland,3,,GPE
67118a0aa620e436ef12c839,flagnan,3,,GPE
67118a0aa620e436ef12c861,yard helper h. c. robinson,3,,GPE
67118a0aa620e436ef12c885,us,69,,GPE
67118a0aa620e436ef12c8ce,memphis,15,,GPE
67118a0aa620e436ef12c8cf,tenn.,102,,GPE
67118a0aa620e436ef12c8ef,ala.,9,,GPE
67118a0aa620e436ef12c8f4,alabama,21,,GPE
67118a0aa620e436ef12c90b,c.r.,21,,GPE
67118a0aa620e436ef12c950,missouri,45,,GPE
67118a0aa620e436ef12c952,inc manchester,3,,GPE
67118a0aa620e436ef12c958,east chicago,150,,GPE
67118a0aa620e436ef12c95b,reroof,3,,GPE
67118a0aa620e436ef12c965,swm dubois,3,,GPE
67118a0aa620e436ef12c96f,hagerstown,87,,GPE
67118a0aa620e436ef12c970,md. cumberland,3,,GPE
67118a0aa620e436ef12c979,merschaum01,3,,GPE
67118a0aa620e436ef12c992,harpers,3,,GPE
67118a0aa620e436ef12c9b4,sepls,3,,GPE
67118a0aa620e436ef12c9dc,o. toledo,3,,GPE
67118a0aa620e436ef12c9e2,ayr,3,,GPE
67118a0aa620e436ef12c9e4,cornacchione,3,,GPE
67118a0aa620e436ef12c9eb,allegheny county,51,,GPE
67118a0aa620e436ef12c9ef,angeles,6,,GPE
67118a0aa620e436ef12c9f3,henderson louis s born,3,,GPE
67118a0aa620e436ef12ca1a,m.e. dubois,3,,GPE
67118a0aa620e436ef12ca2a,seymour,75,,GPE
67118a0aa620e436ef12ca30,dunham,3,,GPE
67118a0aa620e436ef12ca36,nova,24,,GPE
67118a0aa620e436ef12ca3c,grasselli,3,,GPE
67118a0aa620e436ef12ca4f,hunt,39,,GPE
67118a0aa620e436ef12ca79,carlisle,12,,GPE
67118a0aa620e436ef12ca94,expendtrs,6,,GPE
67118a0aa620e436ef12ca95,reconceill,3,,GPE
67118a0aa620e436ef12cad9,miner,39,,GPE
67118a0aa620e436ef12cae1,keystone oaks h.s.,3,,GPE
67118a0aa620e436ef12cae2,dormont,3,,GPE
67118a0aa620e436ef12caf5,l.o.,3,,GPE
67118a0aa620e436ef12caf9,new appl,72,,GPE
67118a0aa620e436ef12cb37,west va.,246,,GPE
