_id,term,frequency,kb_id,type
67118a1ca620e436ef139660,slo,3,,LOC
67118a1ca620e436ef1396ea,div east,3,,LOC
67118a1ca620e436ef139762,helper pittsburgh,3,,LOC
67118a1ca620e436ef139776,"reocc
sincas",3,,LOC
67118a1ca620e436ef13978d,stikes,3,,LOC
67118a1ca620e436ef139826,agqmsd,3,,LOC
67118a1da620e436ef13985f,"laborer
yd",3,,LOC
67118a1da620e436ef13986d,brakeman - west end-baltimore division,3,,LOC
67118a1da620e436ef1398ca,south end yard a,3,,LOC
67118a1da620e436ef139a4c,south yard,3,,LOC
67118a1da620e436ef139a59,herre island,3,,LOC
67118a1da620e436ef139aff,gent st,3,,LOC
67118a1da620e436ef139b0a,east end cumberland,3,,LOC
67118a1da620e436ef139be8,"baileys
r2l30a",3,,LOC
67118a1da620e436ef139c0e,indian creek valley,3,,LOC
67118a1ea620e436ef139c77,brakeman hdiguinan,3,,LOC
67118a1ea620e436ef139e84,hlpr cumberland,3,,LOC
67118a1fa620e436ef13a077,inarasite roan,3,,LOC
67118a1fa620e436ef13a087,staubman sea,3,,LOC
67118a1fa620e436ef13a0a1,location pittsburgh,3,,LOC
67118a1fa620e436ef13a113,hudson hill,3,,LOC
67118a1fa620e436ef13a25b,mt clare district,3,,LOC
67118a1fa620e436ef13a271,jacksonburg mt. w\ndept.\ndate of birth:,3,,LOC
67118a1fa620e436ef13a283,the severn west,3,,LOC
67118a20a620e436ef13a2c0,hudson,21,,LOC
67118a20a620e436ef13a2d6,"laborer
barnesville",3,,LOC
67118a20a620e436ef13a38f,c.a kennel,3,,LOC
67118a20a620e436ef13a423,nx1147 n9-14-12,3,,LOC
67118a20a620e436ef13a449,comr tenr,6,,LOC
67118a20a620e436ef13a46c,l naauchi	,3,,LOC
67118a21a620e436ef13a4b9,west end cumberland division,3,,LOC
67118a21a620e436ef13a508,potomac,12,,LOC
67118a21a620e436ef13a621,"balito
occup",3,,LOC
67118a21a620e436ef13a7f8,estes,3,,LOC
67118a21a620e436ef13a947,i.s.,6,,LOC
67118a21a620e436ef13a948,bake9,3,,LOC
67118a21a620e436ef13aa55,hectarical,3,,LOC
67118a21a620e436ef13aa69,comerio puerto rico,3,,LOC
67118a21a620e436ef13aaca,"mojave
par.sel",3,,LOC
67118a21a620e436ef13aad0,b. coast,3,,LOC
67118a22a620e436ef13abf9,stores riverside,3,,LOC
67118a22a620e436ef13ac1f,brmnt,3,,LOC
67118a22a620e436ef13ad4e,cireddu,3,,LOC
67118a22a620e436ef13ad50,p-202413,3,,LOC
67118a22a620e436ef13adba,laborer illinois,3,,LOC
67118a22a620e436ef13ae3f,"mtn
",3,,LOC
67118a22a620e436ef13af2e,".53
furlough",3,,LOC
67118a22a620e436ef13af87,cumberland area t,3,,LOC
67118a22a620e436ef13af90,mt. clare yds,3,,LOC
67118a22a620e436ef13afa9,central bay coal pr,3,,LOC
67118a22a620e436ef13afbf,western ry,3,,LOC
67118a22a620e436ef13afc0,"arr erie
",3,,LOC
67118a22a620e436ef13b061,"northern
",3,,LOC
67118a22a620e436ef13b069,grafton field,12,,LOC
67118a22a620e436ef13b097,laborer hill stow olyo,3,,LOC
67118a22a620e436ef13b220,south end crossover,3,,LOC
67118a22a620e436ef13b25d,laborer pittsburgh m. p. glenwood .46,3,,LOC
67118a22a620e436ef13b2ee,"circle, thomas",3,,LOC
67118a23a620e436ef13b426,rosaleen rosaleen,3,,LOC
67118a23a620e436ef13b48b,"greenfield
greenfield",3,,LOC
67118a23a620e436ef13b55e,kew cleveland,3,,LOC
67118a23a620e436ef13b674,furld aug30ra,3,,LOC
67118a23a620e436ef13b730,w. field,3,,LOC
67118a23a620e436ef13b844,boilermaker hlpr,3,,LOC
67118a23a620e436ef13b86d,"middle franklin
",3,,LOC
67118a23a620e436ef13b8c5,.37      ,3,,LOC
67118a23a620e436ef13b9a3,yd hpr east side,3,,LOC
67118a23a620e436ef13ba20,valley track no.,3,,LOC
67118a23a620e436ef13bb3f,soler,3,,LOC
67118a23a620e436ef13bba9,complet,3,,LOC
67118a23a620e436ef13bbff,"cooper
",3,,LOC
67118a23a620e436ef13bc00,r. cooper,3,,LOC
67118a23a620e436ef13bc1c,mt. olara,3,,LOC
67118a23a620e436ef13bcef,yd hpr,6,,LOC
67118a23a620e436ef13bde7,lincolnd j.m.b.pk,3,,LOC
67118a24a620e436ef13bee3,mt. lake,6,,LOC
67118a24a620e436ef13bf3c,the east end cumberland division yard helper's,3,,LOC
67118a24a620e436ef13bfb8,elkins .63,3,,LOC
67118a24a620e436ef13bfd1,smith st,3,,LOC
67118a24a620e436ef13bfe8,empoylm,3,,LOC
67118a24a620e436ef13bff2,locatior bay vie,3,,LOC
67118a24a620e436ef13c256,burr yds,3,,LOC
67118a24a620e436ef13c351,"lea
date",3,,LOC
67118a24a620e436ef13c3fa,southern railway train,3,,LOC
67118a24a620e436ef13c400,southern railway,3,,LOC
67118a24a620e436ef13c51f,laborer mt.clare,3,,LOC
67118a24a620e436ef13c538,"brakeman
r305a - resumed",3,,LOC
67118a24a620e436ef13c593,stq,3,,LOC
67118a24a620e436ef13c5c6,--mi fischer,3,,LOC
67118a24a620e436ef13c602,corpr l.,3,,LOC
67118a24a620e436ef13c62e,"supplyman
laborer shop",3,,LOC
67118a24a620e436ef13c62f,"supplyman
laborer",3,,LOC
67118a24a620e436ef13c6c1,carpt elpr,3,,LOC
67118a24a620e436ef13c744,south of north dayton,3,,LOC
67118a24a620e436ef13c823,east end effective,3,,LOC
67118a24a620e436ef13c828,the west yards,3,,LOC
67118a24a620e436ef13c87f,sigal helper,3,,LOC
67118a24a620e436ef13c8bb,west end freight,3,,LOC
67118a24a620e436ef13c8bc,west end -,3,,LOC
67118a24a620e436ef13c92d,"laborer
cumb
m.p.",3,,LOC
67118a24a620e436ef13c967,mount sinai hospital,3,,LOC
67118a24a620e436ef13c9ca,new river jct,3,,LOC
67118a24a620e436ef13c9cc,old river jct,3,,LOC
67118a24a620e436ef13ca8e,ant area,3,,LOC
67118a24a620e436ef13cade,the east end-baltimore division,6,,LOC
67118a24a620e436ef13cb4b,the rock track,3,,LOC
67118a24a620e436ef13cb60,"laborer
occupation",3,,LOC
67118a24a620e436ef13cbe2,"vn
stanrrusvl u",3,,LOC
67118a24a620e436ef13cc3a,b ramd,3,,LOC
67118a24a620e436ef13ccb7,ct newark,3,,LOC
67118a24a620e436ef13cd3b,mt. saint,3,,LOC
67118a24a620e436ef13cd42,"curtis bay
mt. clare",3,,LOC
67118a25a620e436ef13ce9b,mt. lake prk,3,,LOC
67118a25a620e436ef13ce9e,mountain park,3,,LOC
67118a25a620e436ef13cf56,st				,3,,LOC
67118a25a620e436ef13cf6d,transpiration location left,3,,LOC
67118a25a620e436ef13cfc6,degnan,3,,LOC
67118a25a620e436ef13d08f,eqy,3,,LOC
67118a25a620e436ef13d0a1,truckman east mtn,3,,LOC
67118a25a620e436ef13d1b4,arb'dl,3,,LOC
67118a25a620e436ef13d237,r24oi8 aggr,3,,LOC
67118a25a620e436ef13d27f,west coupler,3,,LOC
67118a25a620e436ef13d43a,the cumberland b&f roster,3,,LOC
67118a25a620e436ef13d44e,yald helper,3,,LOC
67118a25a620e436ef13d450,cem,3,,LOC
67118a25a620e436ef13d497,east end of no,3,,LOC
67118a25a620e436ef13d4f5,southern railroad,3,,LOC
67118a25a620e436ef13d4fc,cumberland east end,6,,LOC
67118a25a620e436ef13d6c5,paensville,3,,LOC
67118a25a620e436ef13d6f1,s.e,3,,LOC
67118a25a620e436ef13d6fc,timber lake,3,,LOC
67118a25a620e436ef13d767,canal st,3,,LOC
67118a25a620e436ef13d7ae,r2-7-55,3,,LOC
67118a25a620e436ef13d7dc,"laborer
7-05-2118",3,,LOC
67118a25a620e436ef13d836,r2824a- furld,3,,LOC
67118a25a620e436ef13d840,n.w.	k29,3,,LOC
67118a25a620e436ef13d946,labor hills,3,,LOC
67118a25a620e436ef13d98e,mt. guest,3,,LOC
67118a25a620e436ef13d9ae,ili,3,,LOC
67118a25a620e436ef13da29,bay view district,3,,LOC
67118a25a620e436ef13da8a,"mt
",3,,LOC
67118a25a620e436ef13dac3,west shore hs,12,,LOC
67118a25a620e436ef13dac8,"west
dates",3,,LOC
67118a25a620e436ef13db0e,sac,3,,LOC
67118a25a620e436ef13db1a,"trfd
rb5-a",3,,LOC
67118a25a620e436ef13db62,blacksmith hpr,3,,LOC
67118a25a620e436ef13db74,"laborer
fay",3,,LOC
67118a25a620e436ef13db78,"laborer
la feld",3,,LOC
67118a25a620e436ef13dba2,"supplyman
sta",6,,LOC
67118a25a620e436ef13dbc6,delphos,3,,LOC
67118a25a620e436ef13dca6,mt. sterling,6,,LOC
67118a25a620e436ef13dce5,the east side,9,,LOC
67118a25a620e436ef13dd08,etna etna,3,,LOC
67118a26a620e436ef13dd62,mt.airy,3,,LOC
67118a26a620e436ef13dd64,"p58
dob",3,,LOC
67118a26a620e436ef13ddf5,pta,15,,LOC
67118a26a620e436ef13de97,west end balto,3,,LOC
67118a26a620e436ef13dfd3,western hills viaduct,3,,LOC
67118a26a620e436ef13e0de,4057 east,3,,LOC
67118a26a620e436ef13e11d,machinist helpr,3,,LOC
67118a26a620e436ef13e28f,martins ferry,18,,LOC
67118a26a620e436ef13e31b,mfgy,3,,LOC
67118a26a620e436ef13e394,mount clare,39,,LOC
67118a26a620e436ef13e3ae,western jet,6,,LOC
67118a26a620e436ef13e3e1,north to southward main,3,,LOC
67118a26a620e436ef13e3e2,north of heel of frog,3,,LOC
67118a26a620e436ef13e474,helper .81,3,,LOC
67118a26a620e436ef13e4d9,p-2023*,3,,LOC
67118a26a620e436ef13e6ea,"laborer
laborer
freman
laborer",3,,LOC
67118a26a620e436ef13e6f8,st marys,3,,LOC
67118a26a620e436ef13e753,"laborex
laborer",3,,LOC
67118a26a620e436ef13e760,extra south,3,,LOC
67118a26a620e436ef13e7b2,"po
vd",3,,LOC
67118a26a620e436ef13e7cf,mrv,3,,LOC
67118a26a620e436ef13e930,"occupation trackman
",3,,LOC
67118a26a620e436ef13e976,south end.)rhm,3,,LOC
67118a26a620e436ef13ea0b,potomac state,3,,LOC
67118a26a620e436ef13ea14,ex-yd,3,,LOC
67118a26a620e436ef13eb0c,curtiss bay,3,,LOC
67118a26a620e436ef13eb7d,lodene sup,3,,LOC
67118a26a620e436ef13ec39,laborer stors,3,,LOC
67118a26a620e436ef13ec86,ssr-8.--6,3,,LOC
67118a26a620e436ef13ed46,resume re8b,3,,LOC
67118a26a620e436ef13edc3,grain mt.operator,3,,LOC
67118a26a620e436ef13eddc,east of west newton,3,,LOC
67118a26a620e436ef13ede0,sloan river,3,,LOC
67118a26a620e436ef13edf5,trans conn,3,,LOC
67118a26a620e436ef13ee2d,middle stanley,3,,LOC
67118a26a620e436ef13ee39,"brakeman
mar. 15",3,,LOC
67118a26a620e436ef13eec0,"laborer
b&s",3,,LOC
67118a26a620e436ef13eec1,"laborer
annex",3,,LOC
67118a26a620e436ef13eef1,"r2
8-16-19",3,,LOC
67118a26a620e436ef13eef3,"r2
1-14-20",3,,LOC
67118a26a620e436ef13eef5,"r2
1-12-21",3,,LOC
67118a26a620e436ef13eef6,"r2
1-5-22",3,,LOC
67118a26a620e436ef13ef1e,middle branch,3,,LOC
67118a26a620e436ef13ef3a,helper wheeling,3,,LOC
67118a26a620e436ef13ef6c,laborer albion,3,,LOC
67118a27a620e436ef13efc9,felues,3,,LOC
67118a27a620e436ef13f097,helper crpt,3,,LOC
67118a27a620e436ef13f22e,"lindeman
",3,,LOC
67118a27a620e436ef13f22f,"laborer
cumb",3,,LOC
67118a27a620e436ef13f290,build layout,3,,LOC
67118a27a620e436ef13f354,"ranken
rates",3,,LOC
67118a27a620e436ef13f35e,field suprv,6,,LOC
67118a27a620e436ef13f3c1,hampton junction,3,,LOC
67118a27a620e436ef13f465,suppom,3,,LOC
67118a27a620e436ef13f4a6,helper east sde,3,,LOC
67118a27a620e436ef13f523,location camden,3,,LOC
67118a27a620e436ef13f629,mt. clair,9,,LOC
67118a27a620e436ef13f711,rock charlotte,3,,LOC
67118a27a620e436ef13f776,".47
.49",3,,LOC
67118a27a620e436ef13f77f,west end storms yard,3,,LOC
67118a27a620e436ef13f95a,bay coal,3,,LOC
67118a27a620e436ef13f9f7,new york terminal area,3,,LOC
67118a27a620e436ef13fae8,"laborer
m.p.",3,,LOC
67118a27a620e436ef13fb3e,hill st.,3,,LOC
67118a27a620e436ef13fbc7,district no.,468,,LOC
67118a27a620e436ef13fbd9,bakerton hill,6,,LOC
67118a27a620e436ef13fc4f,dubois surrate,3,,LOC
67118a27a620e436ef13fc95,yem,3,,LOC
67118a27a620e436ef13fcb5,"birth 
",3,,LOC
67118a27a620e436ef13fd9e,"location
mt. clare",3,,LOC
67118a27a620e436ef13feb0,fireman middle .............,3,,LOC
67118a27a620e436ef13febe,mt.jewett yard.12,3,,LOC
67118a28a620e436ef13ffe9,fence track,3,,LOC
67118a28a620e436ef140022,supplyman operator,3,,LOC
67118a28a620e436ef140037,landing sea,3,,LOC
67118a28a620e436ef14005a,oh10,3,,LOC
67118a28a620e436ef14005b,baltic state,3,,LOC
67118a28a620e436ef1400a0,patterson creek,3,,LOC
67118a28a620e436ef1400d5,"curtis bay
department",3,,LOC
67118a28a620e436ef1400dd,"curtis bay
location",3,,LOC
67118a28a620e436ef140102,east-end-cumberland division,3,,LOC
67118a28a620e436ef14016d,ednenwood regional,3,,LOC
67118a28a620e436ef1401ab,mt.pl.-fire ct mw rend,3,,LOC
67118a28a620e436ef1403db,"fl
y",3,,LOC
67118a28a620e436ef140476,occupation trackman,3,,LOC
67118a28a620e436ef1404e0,middle carmen,3,,LOC
67118a28a620e436ef1404ef,western region,3,,LOC
67118a28a620e436ef1404f0,mddora,3,,LOC
67118a28a620e436ef140547,silver lake junction,3,,LOC
67118a28a620e436ef14061d,d-451,3,,LOC
67118a28a620e436ef1406a2,hobrey st,3,,LOC
67118a28a620e436ef14073c,ak,3,,LOC
67118a28a620e436ef14082e,"columbus o.
j. r. cremeans",3,,LOC
67118a28a620e436ef140839,laborer middle,3,,LOC
67118a28a620e436ef1408e5,.56 r5448-a furl'd,3,,LOC
67118a28a620e436ef14096a,moplined de,3,,LOC
67118a28a620e436ef1409ab,county,171,,LOC
67118a28a620e436ef140abe,welder blocher,3,,LOC
67118a28a620e436ef140ad1,east street,3,,LOC
67118a28a620e436ef140c50,district no,480,,LOC
67118a28a620e436ef140e2a,"j balita
name",3,,LOC
67118a28a620e436ef140e83,alvia,3,,LOC
67118a28a620e436ef140eb3,premises,51,,LOC
67118a28a620e436ef140ec0,kandrick,3,,LOC
67118a29a620e436ef141073,north industry o.,3,,LOC
67118a29a620e436ef1411e2,agnes,18,,LOC
67118a2aa620e436ef14136d,the mount clare,3,,LOC
67118a2aa620e436ef14136f,mt. clare station,6,,LOC
67118a2aa620e436ef1413eb,mt. clare        ,3,,LOC
67118a2aa620e436ef141484,empties,72,,LOC
67118a2aa620e436ef14162f,indiana harbor,51,,LOC
67118a2aa620e436ef14168d,location chicago,3,,LOC
67118a2aa620e436ef141691,bombay,3,,LOC
67118a2ba620e436ef141828,cedar island,3,,LOC
67118a2ba620e436ef1419cf,warsing,81,,LOC
67118a2ca620e436ef141b73,cove,3,,LOC
67118a2ca620e436ef141b9f,switrhman,3,,LOC
67118a2ca620e436ef141c4c,east louis,3,,LOC
67118a2ca620e436ef141d77,gabrielino calabria,6,,LOC
67118a2ea620e436ef14225d,northwestern,3,,LOC
67118a2ea620e436ef142372,the county of                and state,3,,LOC
67118a2ea620e436ef1424cb,north place,3,,LOC
67118a2ea620e436ef1424f0,cumberland valley railroad,30,,LOC
67118a2fa620e436ef14265c,southwest district,6,,LOC
67118a2fa620e436ef14265d,the sandy valley,6,,LOC
67118a2fa620e436ef14266d,north main st.,3,,LOC
67118a2fa620e436ef142737,alleghany,9,,LOC
67118a2fa620e436ef142754,"race st.
cumb",3,,LOC
67118a2fa620e436ef1427b2,.19 ref'd,3,,LOC
67118a2fa620e436ef142896,middle &,3,,LOC
67118a2fa620e436ef142912,"north
ago",3,,LOC
67118a2fa620e436ef142986,north mountain,3,,LOC
67118a2fa620e436ef142aef,"baggamen
en",3,,LOC
67118a2fa620e436ef142b6d,lumbo-sacral,9,,LOC
67118a2fa620e436ef142c15,east washington street,3,,LOC
67118a30a620e436ef1430ce,the terminal belt,3,,LOC
67118a30a620e436ef14345c,place newark,6,,LOC
67118a30a620e436ef143500,"bhan
date",3,,LOC
67118a30a620e436ef143600,north baltimore o.,6,,LOC
67118a30a620e436ef143634,east of hoytville,3,,LOC
67118a30a620e436ef14376e,k-xay,3,,LOC
67118a30a620e436ef143901,east broadway,3,,LOC
67118a31a620e436ef143c8a,"7th east  
dept",3,,LOC
67118a32a620e436ef143ddb,place cumberland,3,,LOC
67118a32a620e436ef144029,cook hospital-,3,,LOC
67118a32a620e436ef1440f2,grafton w va,21,,LOC
67118a33a620e436ef1441f1,monongahela river,9,,LOC
67118a33a620e436ef144236,"комениццо лайе  
1",3,,LOC
67118a36a620e436ef144ad6,place chicago,6,,LOC
67118a36a620e436ef144af0,west wye,6,,LOC
67118a36a620e436ef144b27,crystal st. chicago,3,,LOC
67118a36a620e436ef144b9f,"hammond
occupation",3,,LOC
67118a36a620e436ef144bb7,east adams,3,,LOC
67118a36a620e436ef144bbf,zona,3,,LOC
67118a36a620e436ef144e5a,the county of________belmont_,3,,LOC
67118a36a620e436ef144fe6,the reclamation plant,12,,LOC
67118a37a620e436ef145137,mt. kelly,3,,LOC
67118a37a620e436ef1453fc,central park,3,,LOC
67118a37a620e436ef1456b4,green green,6,,LOC
67118a37a620e436ef14578f,"earth s.
occupation",3,,LOC
67118a37a620e436ef145791,earth s. timson,3,,LOC
67118a38a620e436ef145b2d,dit,3,,LOC
67118a39a620e436ef145c2b,west end cumberland,3,,LOC
67118a39a620e436ef145ccb,& middle,3,,LOC
67118a39a620e436ef145cfc,the county of            ,6,,LOC
67118a39a620e436ef145d40,keepersman,6,,LOC
67118a39a620e436ef145d8f,"keyser
occupation",6,,LOC
67118a39a620e436ef145f86,mtns,3,,LOC
67118a3aa620e436ef146055,kanawha,3,,LOC
67118a3aa620e436ef146110,west lynch street,3,,LOC
67118a3aa620e436ef1461fd,valley of junction,3,,LOC
67118a3aa620e436ef146260,"coal st.
whg",3,,LOC
67118a3ca620e436ef1465ba,bay st.,3,,LOC
67118a3ca620e436ef146833,lf,6,,LOC
67118a3da620e436ef1469d2,south lake,6,,LOC
67118a3da620e436ef146b6e,east main street,6,,LOC
67118a3da620e436ef146e22,anderson cty,3,,LOC
67118a3da620e436ef146f00,"espinus minot
       ",3,,LOC
67118a3da620e436ef146f03,espinus minot,3,,LOC
67118a3ea620e436ef147310,residence north vernon,3,,LOC
67118a3ea620e436ef147428,t.a,3,,LOC
67118a3fa620e436ef1477a8,east potomac street,3,,LOC
67118a3fa620e436ef1478cf,"harrison
rewark",3,,LOC
67118a3fa620e436ef147b53,hudson avenue,3,,LOC
67118a3fa620e436ef147c0d,sheaton newark,3,,LOC
67118a3fa620e436ef147d36,mt. c,6,,LOC
67118a3fa620e436ef147d6e,track dep,3,,LOC
67118a3fa620e436ef147d8f,"s. mount st.
date",3,,LOC
67118a3fa620e436ef147dd0,mount st,3,,LOC
67118a3fa620e436ef147ff0,pd st joseph's hosp,24,,LOC
67118a3fa620e436ef14810a,no 4 east,3,,LOC
67118a3fa620e436ef14810b,s. east,3,,LOC
67118a40a620e436ef1483ca,east fairview avenue,3,,LOC
67118a40a620e436ef14847f,bonnellville pa,3,,LOC
67118a40a620e436ef1485ed,purduen,3,,LOC
67118a40a620e436ef1485f3,pennna,12,,LOC
67118a40a620e436ef148634,ulcer(coodema,3,,LOC
67118a41a620e436ef148871,mount,3,,LOC
67118a41a620e436ef148898,rouslburg,3,,LOC
67118a41a620e436ef148a26,the staten island lines,15,,LOC
67118a42a620e436ef148b81,commelle,3,,LOC
67118a42a620e436ef148d60,cawleetsburg,3,,LOC
67118a43a620e436ef148e2f,conditions,6,,LOC
67118a43a620e436ef14901e,location tygarts junction,3,,LOC
67118a44a620e436ef1490c9,settler st,3,,LOC
67118a44a620e436ef149132,location mt. clare,6,,LOC
67118a44a620e436ef1491ed,mar'ch,3,,LOC
67118a45a620e436ef1492ac,cedar st,6,,LOC
67118a45a620e436ef14932d,kanawha river  ,3,,LOC
67118a45a620e436ef1496e2,agnes hosp,3,,LOC
67118a45a620e436ef149718,location riverside,6,,LOC
67118a45a620e436ef149896,"engr
dep t. c. t.",3,,LOC
67118a45a620e436ef149922,refuge bay,3,,LOC
67118a45a620e436ef14998d,the mof w,3,,LOC
67118a46a620e436ef149b64,"9/76/1933
disablement",3,,LOC
67118a46a620e436ef149b96,"w  va  
",3,,LOC
67118a46a620e436ef149bb4,konigsville river,3,,LOC
67118a46a620e436ef149d63,east fort,3,,LOC
67118a47a620e436ef14a448,the south yard,3,,LOC
67118a48a620e436ef14a5ba,prospective field,3,,LOC
67118a48a620e436ef14a5f8,benwood wva,3,,LOC
67118a48a620e436ef14a5ff,the ohio river,9,,LOC
67118a49a620e436ef14a765,east manor st.,3,,LOC
67118a49a620e436ef14a7b9,east main st,3,,LOC
67118a49a620e436ef14a7dc,term'l valley,6,,LOC
67118a4aa620e436ef14ab31,"d. ballentore
s.",3,,LOC
67118a4ba620e436ef14ae39,axton,3,,LOC
67118a4ba620e436ef14ae77,"w  
divisioncumb",3,,LOC
67118a4ba620e436ef14afb5,mt. jackson,18,,LOC
67118a4ba620e436ef14afc0,mason state border,3,,LOC
67118a4ca620e436ef14b36d,paca streets,6,,LOC
67118a4ca620e436ef14b373,mallechen,3,,LOC
67118a4ca620e436ef14b413,"brakeman
road",3,,LOC
67118a4ca620e436ef14b65a,condri,3,,LOC
67118a4ca620e436ef14b693,"electrical axis
",3,,LOC
67118a4da620e436ef14b69e,apr a-68.05,3,,LOC
67118a4da620e436ef14b6f9,the west coast,3,,LOC
67118a4da620e436ef14b735,"west cherry st.  
age:",3,,LOC
67118a4da620e436ef14b765,juan camp,3,,LOC
67118a4da620e436ef14b775,"north ave
belanger",3,,LOC
67118a4da620e436ef14b9d9,"lake
township",3,,LOC
67118a4da620e436ef14b9ec,lake county memorial,3,,LOC
67118a4da620e436ef14bc84,mt. aiding,3,,LOC
67118a4da620e436ef14bcbc,"mt. airy md
occupation",3,,LOC
67118a4da620e436ef14bdf6,the district runs,3,,LOC
67118a4da620e436ef14be23,last s.m.e.t.,3,,LOC
67118a4da620e436ef14be29,north charles,3,,LOC
67118a4da620e436ef14be7c,mozart park,9,,LOC
67118a4da620e436ef14be89,duncan creek,3,,LOC
67118a4da620e436ef14beb4,120th marseille  ,3,,LOC
67118a4da620e436ef14bf03,north huron street,6,,LOC
67118a4da620e436ef14bf37,south vergen,3,,LOC
67118a4ea620e436ef14c08d,baltimore east end,3,,LOC
67118a4ea620e436ef14c0da,earth,3,,LOC
67118a4ea620e436ef14c383,north c. j.,3,,LOC
67118a4ea620e436ef14c3a1,"lindeman st.
tavern",3,,LOC
67118a4ea620e436ef14c4d8,south st,3,,LOC
67118a4ea620e436ef14c6cc,the lake county memorial hospital,3,,LOC
67118a4ea620e436ef14c7d1,clair st.,3,,LOC
67118a4fa620e436ef14cbb8,mount jackson,3,,LOC
67118a4fa620e436ef14cbf2,southern virginia,3,,LOC
67118a4fa620e436ef14cf18,residence newark,3,,LOC
67118a4fa620e436ef14cf5b,"north
st",3,,LOC
67118a4fa620e436ef14d079,sandusky o. finger,3,,LOC
67118a4fa620e436ef14d224,9th mysore,6,,LOC
67118a4fa620e436ef14d472,"dubois pa  

",3,,LOC
67118a4fa620e436ef14d516,"claybrook, hawkins",6,,LOC
67118a4fa620e436ef14d65c,columbus island,6,,LOC
67118a4fa620e436ef14d6b1,europe,3,,LOC
67118a4fa620e436ef14d8d6,west camden,9,,LOC
67118a4fa620e436ef14da82,mt. clare  ,3,,LOC
67118a50a620e436ef14dafb,"mt. bait
occupation",3,,LOC
67118a50a620e436ef14dbf9,"ramsey st.
occupation",3,,LOC
67118a50a620e436ef14dc38,pompiton st,3,,LOC
67118a50a620e436ef14dccb,4/18/1904,3,,LOC
67118a50a620e436ef14ddb5,clave mount,3,,LOC
67118a50a620e436ef14e2b8,"west virginia
 occupn",3,,LOC
67118a50a620e436ef14e318,trachoma,3,,LOC
67118a50a620e436ef14e38b,con't ref'd  ,3,,LOC
67118a50a620e436ef14e568,father________________________________________________________age,3,,LOC
67118a50a620e436ef14e9a1,covington st.,9,,LOC
67118a50a620e436ef14ea41,"compton st.
occupation",3,,LOC
67118a50a620e436ef14eab1,neuralgia,3,,LOC
67118a50a620e436ef14eab9,mt. clemens,3,,LOC
67118a50a620e436ef14eb8d,harrington st.,3,,LOC
67118a50a620e436ef14ec04,lonsington st.,3,,LOC
67118a50a620e436ef14ec31,rivers i.o.e.,3,,LOC
67118a50a620e436ef14ec48,"covington st
balt",3,,LOC
67118a51a620e436ef14ec83,cedano,3,,LOC
67118a51a620e436ef14ece8,corbin st,3,,LOC
67118a51a620e436ef14efb2,east state,3,,LOC
67118a51a620e436ef14efe0,n. mount lane,3,,LOC
67118a51a620e436ef14f013,east side philadelphia,3,,LOC
67118a51a620e436ef14f156,mayburg,3,,LOC
67118a52a620e436ef14f208,"philly

",3,,LOC
67118a53a620e436ef14f3d5,wilbur lake,3,,LOC
67118a53a620e436ef14f548,west view,30,,LOC
67118a53a620e436ef14f5ed,east dayton o,6,,LOC
67118a54a620e436ef14f719,occupation brakehand,3,,LOC
67118a54a620e436ef14f7e4,east dayton o.,3,,LOC
67118a55a620e436ef14fa74,w va  ,6,,LOC
67118a55a620e436ef14fb3b,"laborer 
mp",3,,LOC
67118a55a620e436ef14fb50,"laborer 
3",3,,LOC
67118a55a620e436ef14fb58,cumberdind,3,,LOC
67118a55a620e436ef14fd5d,& valley,6,,LOC
67118a56a620e436ef14fda9,jan'y,6,,LOC
67118a56a620e436ef15010c,the cherry river boom & lumber company,3,,LOC
67118a56a620e436ef150159,"clayton
date",3,,LOC
67118a56a620e436ef150318,gilbert lake,57,,LOC
67118a56a620e436ef150335,"curtis bay
date:",3,,LOC
67118a57a620e436ef15044f,"p.&t.
",3,,LOC
67118a57a620e436ef150593,mt. clare',3,,LOC
67118a57a620e436ef150792,cedar bay,3,,LOC
67118a57a620e436ef1507d9,brinsley st.,3,,LOC
67118a57a620e436ef150815,west madison,3,,LOC
67118a57a620e436ef150833,mulaney st.,3,,LOC
67118a58a620e436ef150d3e,central building,9,,LOC
67118a58a620e436ef150d45,wlm del.,3,,LOC
67118a58a620e436ef150f57,location      south east m,3,,LOC
67118a58a620e436ef1511fd,mt.c.,3,,LOC
67118a58a620e436ef151242,mt. c.,6,,LOC
67118a58a620e436ef151270,mt. clare     ,3,,LOC
67118a58a620e436ef151317,place dayton,3,,LOC
67118a58a620e436ef151321,mt. braddock,9,,LOC
67118a58a620e436ef151341,relief association?___________yes_no,3,,LOC
67118a58a620e436ef151427,africa,3,,LOC
67118a59a620e436ef1514d0,"laborer
dep",3,,LOC
67118a59a620e436ef1516c5,"cook
state",3,,LOC
67118a59a620e436ef151736,belford,153,,LOC
67118a59a620e436ef151764,bh,3,,LOC
67118a59a620e436ef151818,"young helper
hollinsburg",3,,LOC
67118a59a620e436ef151afc,dash valley,3,,LOC
67118a59a620e436ef151b90,covent,3,,LOC
67118a59a620e436ef151d89,north greene street,6,,LOC
67118a59a620e436ef1520b8,agnes hospital,6,,LOC
67118a59a620e436ef15237f,adlino,3,,LOC
67118a59a620e436ef15238f,stroffel,3,,LOC
67118a59a620e436ef1523b4,schley,3,,LOC
